,filename,measure,current_chord,next_chord,current_position,next_position
12846,Judy and Mary - Over Drive-Guitar II.gpif,11.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
12847,Judy and Mary - Over Drive-Guitar II.gpif,12.5,D,G6 (on C),x.x.0.2.3.2,x.3.0.0.3.0
12848,Judy and Mary - Over Drive-Guitar II.gpif,13.5,G6 (on C),Em7 (on B),x.3.0.0.3.0,0.2.2.0.3.0
12849,Judy and Mary - Over Drive-Guitar II.gpif,14.5,Em7 (on B),Am7,0.2.2.0.3.0,x.0.2.0.3.0
12850,Judy and Mary - Over Drive-Guitar II.gpif,15.5,Am7,D,x.0.2.0.3.0,x.x.0.2.3.2
12851,Judy and Mary - Over Drive-Guitar II.gpif,16.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
12859,Judy and Mary - Over Drive-Guitar II.gpif,24.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
12860,Judy and Mary - Over Drive-Guitar II.gpif,25.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
12861,Judy and Mary - Over Drive-Guitar II.gpif,26.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
12862,Judy and Mary - Over Drive-Guitar II.gpif,27.5,Am,G,x.0.2.2.1.0,3.2.0.0.0.3
12863,Judy and Mary - Over Drive-Guitar II.gpif,28.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
12864,Judy and Mary - Over Drive-Guitar II.gpif,29.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
12865,Judy and Mary - Over Drive-Guitar II.gpif,30.5,Em,Am,0.2.2.0.0.0,x.0.2.2.1.0
12866,Judy and Mary - Over Drive-Guitar II.gpif,31.5,Am,D,x.0.2.2.1.0,x.x.0.2.3.2
12906,Judy and Mary - Over Drive-Guitar II.gpif,71.5,Am7,Am,x.0.2.0.3.0,x.0.2.2.1.0
12909,Judy and Mary - Over Drive-Guitar II.gpif,74.5,G,B,3.2.0.0.0.3,x.2.4.4.4.2
12910,Judy and Mary - Over Drive-Guitar II.gpif,75.5,B,Em,x.2.4.4.4.2,0.2.2.0.0.0
12911,Judy and Mary - Over Drive-Guitar II.gpif,76.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
12912,Judy and Mary - Over Drive-Guitar II.gpif,77.5,C,Am,x.3.2.0.1.0,x.0.2.2.1.0
12914,Judy and Mary - Over Drive-Guitar II.gpif,79.5,G,Am7/5-,3.2.0.0.0.3,x.0.1.0.1.x
12915,Judy and Mary - Over Drive-Guitar II.gpif,80.5,Am7/5-,D,x.0.1.0.1.x,x.x.0.2.3.2
12917,Judy and Mary - Over Drive-Guitar II.gpif,82.5,G,Gmaj7 (on F#),3.2.0.0.0.3,x.x.4.4.3.3
12918,Judy and Mary - Over Drive-Guitar II.gpif,83.5,Gmaj7 (on F#),G7 (on F),x.x.4.4.3.3,x.x.3.4.3.3
12919,Judy and Mary - Over Drive-Guitar II.gpif,84.5,G7 (on F),C,x.x.3.4.3.3,x.3.2.0.1.0
12921,Judy and Mary - Over Drive-Guitar II.gpif,86.5,Am,D7,x.0.2.2.1.0,x.x.0.2.1.2
12922,Judy and Mary - Over Drive-Guitar II.gpif,87.5,D7,G,x.x.0.2.1.2,3.2.0.0.0.3
12925,Judy and Mary - Over Drive-Guitar II.gpif,90.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
12929,Judy and Mary - Over Drive-Guitar II.gpif,94.5,C,Am7/5 (on Eb),x.3.2.0.1.0,x.6.5.0.4.x
12930,Judy and Mary - Over Drive-Guitar II.gpif,95.5,Am7/5 (on Eb),D,x.6.5.0.4.x,x.x.0.2.3.2
12931,Judy and Mary - Over Drive-Guitar II.gpif,96.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
12940,Judy and Mary - Over Drive-Guitar II.gpif,105.5,D7,C,x.x.0.2.1.2,x.3.2.0.1.0
12945,Judy and Mary - Over Drive-Guitar II.gpif,110.5,C,Em7,x.3.2.0.1.0,0.2.0.0.0.3
12946,Judy and Mary - Over Drive-Guitar II.gpif,111.5,Em7,Am,0.2.0.0.0.3,x.0.2.2.1.0
12948,Judy and Mary - Over Drive-Guitar II.gpif,113.5,D7,D7,x.x.0.2.1.2,x.x.0.2.1.2
12986,Judy and Mary - Over Drive-Guitar II.gpif,151.5,G,Bm7,3.2.0.0.0.3,x.2.4.2.3.2
12987,Judy and Mary - Over Drive-Guitar II.gpif,152.5,Bm7,Dm7,x.2.4.2.3.2,x.x.0.2.1.1
12988,Judy and Mary - Over Drive-Guitar II.gpif,153.5,Dm7,Em,x.x.0.2.1.1,0.2.2.0.0.0
12989,Judy and Mary - Over Drive-Guitar II.gpif,154.5,Em,Am7/5 (on Eb),0.2.2.0.0.0,x.6.5.0.4.x
12998,Judy and Mary - Over Drive-Guitar II.gpif,162.5,D,C,x.x.0.2.3.2,x.3.5.5.5.3
13013,Judy and Mary - Over Drive-Guitar II.gpif,170.5,G,G7sus4,3.5.5.4.3.3,3.5.3.5.3.3
13014,Dirty Magic - Song2-Guitare 1.gpif,25.5,G#,D#,x.x.6.5.4.4,x.6.8.8.8.6
13015,Dirty Magic - Song2-Guitare 1.gpif,26.5,D#,C#,x.6.8.8.8.6,x.x.11.10.9.9
13016,Dirty Magic - Song2-Guitare 1.gpif,27.5,C#,D#,x.x.11.10.9.9,x.6.8.8.8.6
13017,"Watson, Doc - Deep River Blues.gpif",2.5,E7,A7,0.2.0.1.0.0,x.0.2.2.2.3
13018,"Watson, Doc - Deep River Blues.gpif",3.5,A7,E,x.0.2.2.2.3,0.2.2.1.0.0
13019,"Watson, Doc - Deep River Blues.gpif",13.5,E,B7,0.2.2.1.0.0,x.2.1.2.0.2
13020,"Watson, Doc - Deep River Blues.gpif",14.5,B7,E,x.2.1.2.0.2,0.2.2.1.0.0
13022,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,8.0,Dm,Dm,x.5.7.7.6.5,x.5.7.7.6.5
13023,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,9.0,Am,Am,5.7.7.5.5.5,5.7.7.5.5.5
13024,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,8.5,Dm,Am,x.5.7.7.6.5,5.7.7.5.5.5
13025,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,10.0,C,C,8.10.10.9.8.8,8.10.10.9.8.8
13026,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,9.5,A,C,5.7.7.6.5.5,8.10.10.9.8.8
13027,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,11.0,E,E,0.7.9.9.9.7,0.7.9.9.9.7
13028,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,10.5,C,E,8.10.10.9.8.8,0.7.9.9.9.7
13030,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,11.5,E,Dm,0.7.9.9.9.7,x.5.7.7.6.5
13061,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,28.0,Dm,Dm,x.x.0.2.3.1,x.x.0.2.3.1
13062,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,27.5,E,Dm,0.7.9.9.9.7,x.x.0.2.3.1
13063,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,29.0,Am,Am,x.0.2.2.1.0,x.0.2.2.1.0
13064,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,28.5,Dm,Am,x.x.0.2.3.1,x.0.2.2.1.0
13065,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,30.0,C,C,x.3.2.0.1.0,x.3.2.0.1.0
13066,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,29.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
13068,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,30.5,C,E,x.3.2.0.1.0,0.7.9.9.9.7
13069,BWC - Let_'s Save Ourselves (Ocalmy Sie)-Mateusz.gpif,31.5,E,E,0.7.9.9.9.7,x.7.9.9.9.7
13070,"Satriani, Joe - The Phone Call-Guitar .gpif",9.5,B5,A5,7.9.9.x.x.x,5.7.x.x.x.x
13078,Muse - Agitated-Guitarra 1.gpif,0.0,D9+,D9+,0.5.4.5.6.x,0.5.4.5.6.x
13117,Dissection - Crimson Towers (2)-Guitar 2.gpif,29.0,F,E,1.3.3.2.1.1,0.2.2.1.0.0
13118,Dissection - Crimson Towers (2)-Guitar 2.gpif,28.5,Am,F,x.0.2.2.1.0,1.3.3.2.1.1
13119,Dissection - Crimson Towers (2)-Guitar 2.gpif,29.5,E,Am,0.2.2.1.0.0,x.0.2.2.1.0
13123,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,2.0,Am,F,x.x.x.2.1.0,x.x.x.2.1.1
13124,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,3.0,D5,E7,x.x.0.2.3.x,x.x.2.1.3.x
13125,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,2.5,F,D5,x.x.x.2.1.1,x.x.0.2.3.x
13127,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,3.5,E7,Am,x.x.2.1.3.x,x.x.x.2.1.0
13152,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,44.0,C,G,x.x.x.0.1.0,x.x.0.0.0.x
13153,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,45.0,F,C,x.x.3.2.1.x,x.x.2.0.1.x
13154,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,44.5,G,F,x.x.0.0.0.x,x.x.3.2.1.x
13155,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,46.0,Am,G,x.x.x.2.1.0,x.x.0.0.0.x
13156,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,45.5,C,Am,x.x.2.0.1.x,x.x.x.2.1.0
13157,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,47.0,F,G,x.x.3.2.1.x,x.x.0.0.0.x
13160,Renaud - Manhattan Kaboul-GUITARE RYTHMIQUE.gpif,47.5,G,C,x.x.0.0.0.x,x.x.x.0.1.0
13210,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,0.5,Am,F,x.0.2.2.1.0,1.3.3.2.x.x
13211,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,24.5,Am,F7M,x.0.2.2.1.0,1.3.3.2.1.0
13212,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,36.0,C,G7,x.3.2.0.1.3,3.2.0.0.0.1
13213,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,37.0,Dm9,Am,x.x.0.5.6.0,x.0.2.2.1.0
13214,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,36.5,G7,Dm9,3.2.0.0.0.1,x.x.0.5.6.0
13215,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,80.5,F#m,D7M,2.4.4.2.2.x,x.5.7.6.7.x
13216,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,84.0,Bm,D,x.2.4.4.3.2,5.5.7.7.x.x
13217,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,83.5,D,Bm,x.5.7.7.7.x,x.2.4.4.3.2
13218,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,85.0,A,E,5.7.7.6.x.x,7.7.9.9.9.x
13219,Red Hot Chili Peppers - Californication (good)-Gtr.1 (clean) .gpif,84.5,D,A,5.5.7.7.x.x,5.7.7.6.x.x
13220,Iron Maiden - Losfer Words-Dave Murray.gpif,9.5,C5,G5,x.3.5.5.x.x,3.5.x.x.x.x
13221,Iron Maiden - Losfer Words-Dave Murray.gpif,12.5,G5,A5,3.5.x.x.x.x,x.x.7.9.10.x
13222,Iron Maiden - Losfer Words-Dave Murray.gpif,13.5,A5,G5,x.x.7.9.10.x,3.5.x.x.x.x
13227,"Johnson, Andreas - Glorious-Utwór 3.gpif",1.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
13228,"Johnson, Andreas - Glorious-Utwór 3.gpif",2.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
13250,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",1.5,F,F7M,1.3.3.2.1.1,1.3.3.2.1.0
13251,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",2.5,F7M,Cm/G,1.3.3.2.1.0,3.3.5.5.4.3
13252,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",3.5,Cm/G,D7,3.3.5.5.4.3,x.5.4.5.3.x
13253,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",4.5,D7,Gm,x.5.4.5.3.x,3.5.5.3.3.3
13254,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",5.5,Gm,Gm7,3.5.5.3.3.3,3.5.3.3.3.3
13255,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",6.5,Gm7,C7,3.5.3.3.3.3,x.3.2.3.1.0
13256,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",7.5,C7,F,x.3.2.3.1.0,1.3.3.2.1.1
13257,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",8.5,F,F,1.3.3.2.1.1,1.3.3.2.1.1
13258,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",9.5,F,F7/C,1.3.3.2.1.1,x.3.3.x.4.1
13259,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",10.5,F7/C,Bb/F,x.3.3.x.4.1,1.1.3.3.3.1
13260,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",11.5,Bb/F,Bbm/F,1.1.3.3.3.1,1.1.3.3.2.1
13261,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",12.5,Bbm/F,F,1.1.3.3.2.1,1.3.3.2.1.1
13262,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",13.5,F,Gm,1.3.3.2.1.1,3.5.5.3.3.3
13263,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",14.5,Gm,C7,3.5.5.3.3.3,x.3.2.3.1.0
13266,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",17.5,F,Cm/G,1.3.3.2.1.1,3.3.5.5.4.3
13267,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",18.5,Cm/G,Bb/F,3.3.5.5.4.3,1.1.3.3.3.1
13268,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",19.5,Bb/F,Bb/F,1.1.3.3.3.1,1.1.3.3.3.1
13269,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",20.5,Bb/F,Gm7,1.1.3.3.3.1,3.5.3.3.3.3
13271,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",22.5,C7,Am7/E,x.3.2.3.1.0,x.x.2.2.1.3
13272,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",23.5,Am7/E,Dm7/A,x.x.2.2.1.3,x.0.0.2.1.1
13273,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",24.5,Dm7/A,Gm7,x.0.0.2.1.1,3.5.3.3.3.3
13275,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",26.5,C7,Gm7/C,x.3.2.3.1.0,x.3.3.3.3.3
13276,"Franaois, Claude - My Way-Accompagnement Arpège.gpif",27.5,Gm7/C,F,x.3.3.3.3.3,1.3.3.2.1.1
13278,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,28.5,A5,E,x.0.2.2.x.x,0.2.2.1.x.x
13279,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,29.5,E,A5,0.2.2.1.x.x,x.0.2.2.x.x
13283,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,34.0,Dsus2,A,x.x.0.2.3.0,x.0.2.2.2.0
13284,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,33.5,E,Dsus2,0.2.2.1.x.x,x.x.0.2.3.0
13288,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,37.5,A,E,x.0.2.2.2.0,0.2.2.1.x.x
13296,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,43.5,A,C,x.0.2.2.2.0,x.3.2.0.1.0
13297,Oasis - Cigarettes & Alcohol (2)-Lead Guitar.gpif,44.5,C,B7,x.3.2.0.1.0,x.2.1.2.0.2
13327,"Clapton, Eric - Motherless child-Guitare 1.gpif",27.5,B,E,7.9.9.8.7.7,x.7.9.9.9.7
13328,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",0.0,Bb,Eb,x.1.0.3.3.1,x.1.1.0.4.3
13329,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",0.5,Bb7,Eb,x.1.0.1.3.1,x.x.1.3.4.3
13331,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",1.5,Eb,Bb,x.x.1.3.4.3,x.1.0.3.3.1
13339,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",8.0,Eb,Bb7,x.1.1.0.4.3,x.1.0.1.3.1
13340,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",7.5,Eb,Eb,x.x.1.3.4.3,x.1.1.0.4.3
13342,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",8.5,Bb7,Eb,x.1.0.1.3.1,x.1.1.0.4.3
13347,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",12.0,Bb,Eb,x.x.0.3.3.1,x.x.1.3.4.3
13348,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",11.5,Bb7,Bb,x.1.0.1.3.1,x.x.0.3.3.1
13349,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",13.0,F,Fadd9,1.0.3.2.1.1,1.0.3.0.1.1
13350,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",12.5,Eb,F,x.x.1.3.4.3,1.0.3.2.1.1
13352,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",13.5,Bb,Bb,x.1.0.3.3.1,x.x.0.3.3.1
13354,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",15.5,F,Cm7,1.0.3.2.1.1,x.3.1.3.1.3
13355,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",16.5,Cm7,Dm7,x.3.1.3.1.3,x.x.0.2.1.1
13356,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",18.0,Gm,F,3.1.0.0.3.3,1.0.3.2.1.1
13357,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",17.5,Dm7,Gm,x.x.0.2.1.1,3.1.0.0.3.3
13358,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",18.5,F,Gm,1.0.3.2.1.1,3.1.0.0.3.3
13360,"Zawinul, Joe - Mercy, Mercy, Mercy-Chords.gpif",19.5,Gm,Bb,3.1.0.0.3.3,x.1.0.3.3.1
13423,VirsiN - Enkeli Taivaan-Raita 2.gpif,1.0,G,D,3.2.0.0.0.3,x.x.0.2.3.2
13424,VirsiN - Enkeli Taivaan-Raita 2.gpif,2.0,G,G,3.2.0.0.0.3,3.2.0.0.0.3
13425,VirsiN - Enkeli Taivaan-Raita 2.gpif,1.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
13426,VirsiN - Enkeli Taivaan-Raita 2.gpif,3.0,Am,G,x.0.2.2.1.0,3.2.0.0.0.3
13427,VirsiN - Enkeli Taivaan-Raita 2.gpif,2.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
13428,VirsiN - Enkeli Taivaan-Raita 2.gpif,3.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
13429,VirsiN - Enkeli Taivaan-Raita 2.gpif,4.5,C,C,x.3.2.0.1.0,x.3.2.0.1.0
13434,VirsiN - Enkeli Taivaan-Raita 2.gpif,8.0,G7,Dm,3.2.0.0.0.1,x.x.0.2.3.1
13435,VirsiN - Enkeli Taivaan-Raita 2.gpif,7.5,C,G7,x.3.2.0.1.0,3.2.0.0.0.1
13436,VirsiN - Enkeli Taivaan-Raita 2.gpif,8.5,Dm,E,x.x.0.2.3.1,0.2.2.1.0.0
13437,VirsiN - Enkeli Taivaan-Raita 2.gpif,9.5,E,Am,0.2.2.1.0.0,x.0.2.2.1.0
13438,VirsiN - Enkeli Taivaan-Raita 2.gpif,11.0,F,F,1.0.3.2.1.1,1.0.3.2.1.1
13439,VirsiN - Enkeli Taivaan-Raita 2.gpif,10.5,Am,F,x.0.2.2.1.0,1.0.3.2.1.1
13441,VirsiN - Enkeli Taivaan-Raita 2.gpif,11.5,F,G,1.0.3.2.1.1,3.2.0.0.0.3
13442,VirsiN - Enkeli Taivaan-Raita 2.gpif,13.0,C,F,x.3.2.0.1.0,1.0.3.2.1.1
13446,VirsiN - Enkeli Taivaan-Raita 2.gpif,16.0,Em,F,0.2.2.0.0.0,1.0.3.2.1.1
13447,VirsiN - Enkeli Taivaan-Raita 2.gpif,15.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
13448,VirsiN - Enkeli Taivaan-Raita 2.gpif,17.0,C,Dm,x.3.2.0.1.0,x.3.2.0.1.0
13449,VirsiN - Enkeli Taivaan-Raita 2.gpif,16.5,F,C,1.0.3.2.1.1,x.3.2.0.1.0
13450,VirsiN - Enkeli Taivaan-Raita 2.gpif,18.0,Dm,G7,x.x.0.2.3.1,3.2.0.0.0.1
13451,VirsiN - Enkeli Taivaan-Raita 2.gpif,17.5,Dm,Dm,x.3.2.0.1.0,x.x.0.2.3.1
13452,VirsiN - Enkeli Taivaan-Raita 2.gpif,18.5,G7,C,3.2.0.0.0.1,x.3.2.0.1.0
13453,Legiao Urbana - O Passeio da Boa Vista-Violão.gpif,0.5,D#m7,F#,x.6.8.6.7.x,2.4.4.3.x.2
13454,Legiao Urbana - O Passeio da Boa Vista-Violão.gpif,6.5,C#5,F#5,x.4.6.6.x.x,2.x.4.x.x.x
13455,Legiao Urbana - O Passeio da Boa Vista-Violão.gpif,9.5,D5,G5,x.5.7.7.x.x,3.5.5.x.x.x
13456,Legiao Urbana - O Passeio da Boa Vista-Violão.gpif,12.5,C#5,F#5,x.4.6.6.x.x,2.4.4.x.x.x
13459,Classical Competition 2 - A 5th Fire-Guitar.gpif,0.0,C,C,x.3.2.0.1.0,x.3.2.0.1.0
13460,Classical Competition 2 - A 5th Fire-Guitar.gpif,1.0,Am,Am,x.0.2.2.1.0,x.0.2.2.1.0
13461,Classical Competition 2 - A 5th Fire-Guitar.gpif,0.5,C,Am,x.3.2.0.1.0,x.0.2.2.1.0
13462,Classical Competition 2 - A 5th Fire-Guitar.gpif,2.0,F,F,1.0.3.2.1.1,1.0.3.2.1.1
13463,Classical Competition 2 - A 5th Fire-Guitar.gpif,1.5,Am,F,x.0.2.2.1.0,1.0.3.2.1.1
13469,Classical Competition 2 - A 5th Fire-Guitar.gpif,7.0,G,G,3.2.0.0.0.3,3.2.0.0.0.3
13470,Classical Competition 2 - A 5th Fire-Guitar.gpif,6.5,F,G,1.0.3.2.1.1,3.2.0.0.0.3
13472,Classical Competition 2 - A 5th Fire-Guitar.gpif,7.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
13473,Classical Competition 2 - A 5th Fire-Guitar.gpif,9.0,E7,E7,0.2.2.1.3.0,0.2.2.1.3.0
13474,Classical Competition 2 - A 5th Fire-Guitar.gpif,8.5,C,E7,x.3.2.0.1.0,0.2.2.1.3.0
13476,Classical Competition 2 - A 5th Fire-Guitar.gpif,9.5,E7,Am,0.2.2.1.3.0,x.0.2.2.1.0
13495,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",1.0,D#,Fm/C,x.x.x.8.8.6,x.x.x.5.6.4
13496,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",0.5,G#/D#,D#,x.x.x.8.9.8,x.x.x.8.8.6
13497,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",2.0,C#/F,G#/D#,x.x.x.10.9.9,x.x.x.8.9.8
13498,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",1.5,Fm/C,C#/F,x.x.x.5.6.4,x.x.x.10.9.9
13499,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",3.0,D#sus2,Fm/C,x.x.x.8.6.6,x.x.x.5.6.4
13500,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",2.5,G#/D#,D#sus2,x.x.x.8.9.8,x.x.x.8.6.6
13501,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",9.0,G#sus4,G#,x.x.6.6.4.4,x.x.6.5.4.4
13502,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",10.0,D#/G,Fm/G#,x.x.5.3.4.3,x.x.6.5.6.4
13503,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",9.5,G#,D#/G,x.x.6.5.4.4,x.x.5.3.4.3
13504,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",20.0,A#,A#sus4,6.8.8.7.6.6,6.6.8.8.6.6
13505,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",21.0,F,A#,x.8.7.5.6.5,6.8.8.7.6.6
13506,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",20.5,A#sus4,F,6.6.8.8.6.6,x.8.7.5.6.5
13507,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",22.0,A#sus4,A#,6.6.8.8.6.6,6.8.8.7.6.6
13512,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",23.5,F,A#sus4,x.8.7.5.6.5,6.6.8.8.6.6
13513,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",25.0,F,Gm,x.8.7.5.6.5,3.5.5.3.3.3
13514,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",24.5,A#,F,6.8.8.7.6.6,x.8.7.5.6.5
13516,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",25.5,Gm,A#sus4,3.5.5.3.3.3,6.6.8.8.6.6
13519,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",28.0,D#/G,A#/F,x.x.x.12.11.11,x.x.x.10.11.10
13520,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",27.5,Gm,D#/G,3.5.5.3.3.3,x.x.x.12.11.11
13521,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",29.0,F,Gm/D,x.x.x.10.10.8,x.x.x.7.8.6
13522,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",28.5,A#/F,F,x.x.x.10.11.10,x.x.x.10.10.8
13524,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",29.5,Gm/D,D#/G,x.x.x.7.8.6,x.x.x.12.11.11
13526,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",30.5,F,C#/F,x.x.x.10.10.8,x.x.x.10.9.9
13532,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",33.5,D#sus4,D#sus2,x.x.x.8.9.6,x.x.x.8.6.6
13533,"Goldman, Jean-Jacques - Bonne Id,e-Guitare.gpif",34.5,Fm/C,C#sus2,x.x.x.5.6.4,x.x.x.6.4.4
13534,Reef - Come Back Brighter-Guitar.gpif,0.0,D,C5,x.5.4.x.x.x,x.3.5.x.x.x
13535,Reef - Come Back Brighter-Guitar.gpif,1.0,G/5-,G5,5.4.x.x.x.x,5.5.x.x.x.x
13536,Reef - Come Back Brighter-Guitar.gpif,0.5,C5,G/5-,x.3.5.x.x.x,5.4.x.x.x.x
