,filename,Measure,Duration,Chords,Offsets,Shapes
12899,114,62,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12900,114,63,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12901,114,64,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12902,114,65,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12903,114,66,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12904,114,67,4.0,['D'],[1.0],['x.x.7.7.7.x']
12905,114,68,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12906,114,69,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12907,114,70,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12908,114,71,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12909,114,72,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12910,114,73,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12911,114,74,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12912,114,75,4.0,['D'],[1.0],['x.x.7.7.7.x']
12913,114,76,4.0,"['C6', 'C7M']","[0.0, 3.5]","['x.x.5.5.5.5', 'x.x.x.5.5.7']"
12914,114,77,4.0,[],[],[]
12915,114,78,4.0,"['D', 'D/E']","[0.0, 3.5]","['x.5.7.7.7.x', 'x.7.7.7.7.x']"
12916,114,79,4.0,"['Em7', 'D/E']","[1.0, 3.0]","['x.7.9.7.8.7', 'x.7.7.7.7.x']"
12917,114,80,4.0,"['C6', 'C7M']","[0.0, 3.5]","['x.x.5.5.5.5', 'x.x.x.5.5.7']"
12918,114,81,4.0,[],[],[]
12919,114,82,4.0,"['D', 'D/E']","[0.0, 3.5]","['x.5.7.7.7.x', 'x.7.7.7.7.x']"
12920,114,83,4.0,['Em7'],[1.0],['x.7.9.7.8.7']
12921,114,84,4.0,"['C6', 'C7M']","[0.0, 3.5]","['x.x.5.5.5.5', 'x.x.x.5.5.7']"
12922,114,85,4.0,[],[],[]
12923,114,86,4.0,"['D', 'D/E']","[0.0, 3.5]","['x.5.7.7.7.x', 'x.7.7.7.7.x']"
12924,114,87,4.0,['Em7'],[1.0],['x.7.9.7.8.7']
12925,114,88,4.0,"['C6', 'C7M']","[0.0, 3.5]","['x.x.5.5.5.5', 'x.x.x.5.5.7']"
12926,114,89,4.0,[],[],[]
12927,114,90,4.0,"['D5', 'A5', 'B5']","[0.0, 3.0, 3.5]","['x.5.7.7.x.x', 'x.0.2.2.x.x', 'x.2.4.4.x.x']"
12928,114,91,4.0,[],[],[]
12929,114,92,4.0,[],[],[]
12930,114,93,4.0,[],[],[]
12931,114,94,4.0,[],[],[]
12932,114,95,4.0,[],[],[]
12933,114,96,4.0,[],[],[]
12934,114,97,4.0,[],[],[]
12935,114,98,4.0,[],[],[]
12936,114,99,4.0,[],[],[]
12937,114,100,4.0,[],[],[]
12938,114,101,4.0,[],[],[]
12939,114,102,4.0,[],[],[]
12940,114,103,4.0,[],[],[]
12941,114,104,4.0,[],[],[]
12942,114,105,4.0,[],[],[]
12943,114,106,4.0,[],[],[]
12944,114,107,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12945,114,108,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12946,114,109,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12947,114,110,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12948,114,111,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12949,114,112,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12950,114,113,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12951,114,114,4.0,['D'],[1.0],['x.x.7.7.7.x']
12952,114,115,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12953,114,116,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12954,114,117,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12955,114,118,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12956,114,119,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12957,114,120,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12958,114,121,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12959,114,122,4.0,['D'],[1.0],['x.x.7.7.7.x']
12960,114,123,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12961,114,124,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12962,114,125,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12963,114,126,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12964,114,127,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12965,114,128,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12966,114,129,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12967,114,130,4.0,['D'],[1.0],['x.x.7.7.7.x']
12968,114,131,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12969,114,132,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12970,114,133,4.0,"['Asus4', 'Am', 'Asus4']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.7.7.5.x']"
12971,114,134,4.0,['Am'],[1.0],['x.x.7.5.5.x']
12972,114,135,4.0,"['Esus4', 'Em', 'Esus4']","[1.0, 2.0, 3.5]","['x.x.x.9.10.7', 'x.x.x.9.8.7', 'x.x.x.9.10.7']"
12973,114,136,4.0,['Em'],[1.0],['x.x.x.9.8.7']
12974,114,137,4.0,"['Asus4', 'Am', 'G']","[1.0, 2.0, 3.5]","['x.x.7.7.5.x', 'x.x.7.5.5.x', 'x.x.9.7.8.x']"
12975,114,138,4.0,['D'],[1.0],['x.x.7.7.7.x']
12976,114,139,4.0,[],[],[]
12977,114,140,4.0,[],[],[]
12978,114,141,4.0,[],[],[]
12979,114,142,4.0,[],[],[]
12980,115,0,4.0,['D'],[0.0],[None]
12981,115,1,4.0,['E'],[0.0],[None]
12982,115,2,4.0,['G'],[0.0],['x.x.5.4.3.3']
12983,115,3,4.0,['D'],[0.0],[None]
12984,115,4,4.0,"['D', 'E']","[2.5, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
12985,115,5,4.0,['E7'],[1.0],['0.2.2.1.3.0']
12986,115,6,4.0,['G'],[1.0],['x.x.5.4.3.3']
12987,115,7,4.0,['D'],[1.0],['x.x.x.2.3.2']
12988,115,8,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
12989,115,9,4.0,[],[],[]
12990,115,10,4.0,['G'],[1.0],['x.x.5.4.3.3']
12991,115,11,4.0,['D'],[1.0],['x.x.x.2.3.2']
12992,115,12,4.0,[],[],[]
12993,115,13,4.0,[],[],[]
12994,115,14,4.0,[],[],[]
12995,115,15,4.0,[],[],[]
12996,115,16,4.0,['D'],[1.0],['x.x.x.2.3.2']
12997,115,17,4.0,['E'],[1.0],['0.2.2.1.0.0']
12998,115,18,4.0,"['G', 'D']","[1.0, 3.5]","['x.x.5.4.3.3', 'x.x.x.2.3.2']"
12999,115,19,4.0,[],[],[]
13000,115,20,4.0,['D'],[1.0],['x.x.x.2.3.2']
13001,115,21,4.0,['E7'],[1.0],['0.2.2.1.3.0']
13002,115,22,4.0,['G'],[1.0],['x.x.5.4.3.3']
13003,115,23,4.0,['D'],[1.0],['x.x.x.2.3.2']
13004,115,24,4.0,['D'],[1.0],['x.x.x.2.3.2']
13005,115,25,4.0,['E'],[1.0],['0.2.2.1.0.0']
13006,115,26,4.0,['G'],[1.0],['x.x.5.4.3.3']
13007,115,27,4.0,['D'],[1.0],['x.x.x.2.3.2']
13008,115,28,4.0,[],[],[]
13009,115,29,4.0,[],[],[]
13010,115,30,4.0,[],[],[]
13011,115,31,4.0,[],[],[]
13012,115,32,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13013,115,33,4.0,[],[],[]
13014,115,34,4.0,['G'],[1.0],['x.x.5.4.3.3']
13015,115,35,4.0,"['D', 'A']","[1.0, 3.5]","['x.x.x.2.3.2', 'x.0.2.2.2.0']"
13016,115,36,4.0,['A'],[0.0],['x.0.2.2.2.0']
13017,115,37,4.0,['Bm'],[3.5],['x.2.4.4.3.2']
13018,115,38,4.0,[],[],[]
13019,115,39,4.0,[],[],[]
13020,115,40,4.0,['E'],[1.0],['0.2.2.1.0.0']
13021,115,41,4.0,[],[],[]
13022,115,42,4.0,['G'],[1.0],['x.x.5.4.3.3']
13023,115,43,4.0,['A'],[1.0],['x.0.2.2.2.0']
13024,115,44,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13025,115,45,4.0,['E7'],[1.0],['0.2.2.1.3.0']
13026,115,46,4.0,['G'],[1.0],['x.x.5.4.3.3']
13027,115,47,4.0,['D'],[1.0],['x.x.x.2.3.2']
13028,115,48,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13029,115,49,4.0,[],[],[]
13030,115,50,4.0,['G'],[1.0],['x.x.5.4.3.3']
13031,115,51,4.0,['D'],[1.0],['x.x.x.2.3.2']
13032,115,52,4.0,[],[],[]
13033,115,53,4.0,[],[],[]
13034,115,54,4.0,[],[],[]
13035,115,55,4.0,[],[],[]
13036,115,56,4.0,['D'],[1.0],['x.x.x.2.3.2']
13037,115,57,4.0,['E'],[1.0],['0.2.2.1.0.0']
13038,115,58,4.0,['G'],[1.0],['x.x.5.4.3.3']
13039,115,59,4.0,"['D', 'A']","[1.0, 3.5]","['x.x.x.2.3.2', 'x.0.2.2.2.0']"
13040,115,60,4.0,['A'],[0.0],['x.0.2.2.2.0']
13041,115,61,4.0,[],[],[]
13042,115,62,4.0,['Bm'],[0.0],['x.2.4.4.3.2']
13043,115,63,4.0,[],[],[]
13044,115,64,4.0,['E'],[1.0],['0.2.2.1.0.0']
13045,115,65,4.0,[],[],[]
13046,115,66,4.0,['G'],[1.0],['x.x.5.4.3.3']
13047,115,67,4.0,[],[],[]
13048,115,68,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13049,115,69,4.0,[],[],[]
13050,115,70,4.0,['G'],[1.0],['x.x.5.4.3.3']
13051,115,71,4.0,['D'],[1.0],['x.x.x.2.3.2']
13052,115,72,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13053,115,73,4.0,['E7'],[3.5],['0.2.2.1.3.0']
13054,115,74,4.0,['G'],[1.0],['x.x.5.4.3.3']
13055,115,75,4.0,['D'],[1.0],['x.x.x.2.3.2']
13056,115,76,4.0,[],[],[]
13057,115,77,4.0,[],[],[]
13058,115,78,4.0,[],[],[]
13059,115,79,4.0,[],[],[]
13060,115,80,4.0,"['D', 'E']","[1.0, 3.5]","['x.x.x.2.3.2', '0.2.2.1.0.0']"
13061,115,81,4.0,[],[],[]
13062,115,82,4.0,"['G', 'D']","[1.0, 3.5]","['x.x.5.4.3.3', 'x.x.x.2.3.2']"
13063,115,83,4.0,[],[],[]
13064,115,84,4.0,['G'],[1.0],['x.x.5.4.3.3']
13065,115,85,4.0,['D'],[1.0],['x.x.x.2.3.2']
13066,115,86,4.0,['G'],[1.0],['x.x.5.4.3.3']
13067,115,87,4.0,['D'],[1.0],['x.x.x.2.3.2']
13068,115,88,4.0,['D'],[0.0],[None]
13069,115,89,4.0,[],[],[]
13070,115,90,4.0,[],[],[]
13071,115,91,4.0,['D'],[0.0],[None]
13072,116,0,4.0,[],[],[]
13073,116,1,4.0,['C'],[3.5],['x.3.2.0.1.0']
13074,116,2,4.0,[],[],[]
13075,116,3,4.0,[],[],[]
13076,116,4,4.0,[],[],[]
13077,116,5,4.0,"['G', 'F']","[0.0, 3.5]","['3.2.0.0.0.3', 'x.3.3.2.1.1']"
13078,116,6,4.0,[],[],[]
13079,116,7,4.0,[],[],[]
13080,116,8,4.0,[],[],[]
13081,116,9,4.0,['C'],[0.0],['x.3.2.0.1.0']
13082,116,10,4.0,[],[],[]
13083,116,11,4.0,[],[],[]
13084,116,12,4.0,['G'],[3.5],['3.2.0.0.0.3']
13085,116,13,4.0,['F'],[3.5],['x.3.3.2.1.1']
13086,116,14,4.0,[],[],[]
13087,116,15,4.0,[],[],[]
13088,116,16,4.0,[],[],[]
13089,116,17,4.0,['C'],[0.0],['x.3.2.0.1.0']
13090,116,18,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13091,116,19,4.0,['F'],[0.0],['x.3.3.2.1.1']
13092,116,20,4.0,['G'],[0.0],['3.2.0.0.0.3']
13093,116,21,4.0,[],[],[]
13094,116,22,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13095,116,23,4.0,['F'],[0.0],['x.3.3.2.1.1']
13096,116,24,4.0,['G'],[0.0],['3.2.0.0.3.x']
13097,116,25,4.0,[],[],[]
13098,116,26,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13099,116,27,4.0,['F'],[0.0],['x.3.3.2.1.1']
13100,116,28,4.0,['G'],[0.0],['3.2.0.0.0.3']
13101,116,29,4.0,[],[],[]
13102,116,30,4.0,[],[],[]
13103,116,31,4.0,[],[],[]
13104,116,32,4.0,[],[],[]
13105,116,33,4.0,[],[],[]
13106,116,34,4.0,[],[],[]
13107,116,35,4.0,[],[],[]
13108,116,36,4.0,[],[],[]
13109,116,37,4.0,[],[],[]
13110,116,38,4.0,[],[],[]
13111,116,39,4.0,[],[],[]
13112,116,40,4.0,[],[],[]
13113,116,41,4.0,[],[],[]
13114,116,42,4.0,[],[],[]
13115,116,43,4.0,[],[],[]
13116,116,44,4.0,[],[],[]
13117,116,45,4.0,[],[],[]
13118,116,46,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13119,116,47,4.0,['F'],[0.0],['x.3.3.2.1.1']
13120,116,48,4.0,['G'],[0.0],['3.2.0.0.0.3']
13121,116,49,4.0,[],[],[]
13122,116,50,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13123,116,51,4.0,['F'],[0.0],['x.3.3.2.1.1']
13124,116,52,4.0,['G'],[0.0],['3.2.0.0.0.3']
13125,116,53,4.0,[],[],[]
13126,116,54,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13127,116,55,4.0,['F'],[0.0],['x.3.3.2.1.1']
13128,116,56,4.0,['G'],[0.0],['3.2.0.0.0.3']
13129,116,57,4.0,[],[],[]
13130,116,58,4.0,[],[],[]
13131,116,59,4.0,[],[],[]
13132,116,60,4.0,[],[],[]
13133,116,61,4.0,[],[],[]
13134,116,62,4.0,[],[],[]
13135,116,63,4.0,[],[],[]
13136,116,64,4.0,[],[],[]
13137,116,65,4.0,[],[],[]
13138,116,66,4.0,[],[],[]
13139,116,67,4.0,[],[],[]
13140,116,68,4.0,[],[],[]
13141,116,69,4.0,[],[],[]
13142,116,70,4.0,[],[],[]
13143,116,71,4.0,[],[],[]
13144,116,72,4.0,[],[],[]
13145,116,73,4.0,[],[],[]
13146,116,74,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13147,116,75,4.0,['F'],[0.0],['x.3.3.2.1.1']
13148,116,76,4.0,['G'],[0.0],['3.2.0.0.0.3']
13149,116,77,4.0,[],[],[]
13150,116,78,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13151,116,79,4.0,['F'],[0.0],['x.3.3.2.1.1']
13152,116,80,4.0,['G'],[0.0],['3.2.0.0.0.3']
13153,116,81,4.0,[],[],[]
13154,116,82,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13155,116,83,4.0,['F'],[0.0],['x.3.3.2.1.1']
13156,116,84,4.0,['G'],[0.0],['3.2.0.0.0.3']
13157,116,85,4.0,[],[],[]
13158,116,86,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13159,116,87,4.0,['F'],[0.0],['x.3.3.2.1.1']
13160,116,88,4.0,['G'],[0.0],['3.2.0.0.0.3']
13161,116,89,4.0,[],[],[]
13162,116,90,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13163,116,91,4.0,['F'],[0.0],['x.3.3.2.1.1']
13164,116,92,4.0,['G'],[0.0],['3.2.0.0.0.3']
13165,116,93,4.0,[],[],[]
13166,116,94,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13167,116,95,4.0,['F'],[0.0],['x.3.3.2.1.1']
13168,116,96,4.0,['G'],[0.0],['3.2.0.0.0.3']
13169,116,97,4.0,[],[],[]
13170,116,98,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13171,116,99,4.0,['F'],[0.0],['x.3.3.2.1.1']
13172,116,100,4.0,['G'],[0.0],['3.2.0.0.0.3']
13173,116,101,4.0,[],[],[]
13174,116,102,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13175,116,103,4.0,['F'],[0.0],['x.3.3.2.1.1']
13176,116,104,4.0,['G'],[0.0],['3.2.0.0.0.3']
13177,116,105,4.0,[],[],[]
13178,116,106,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13179,116,107,4.0,['F'],[0.0],['x.3.3.2.1.1']
13180,116,108,4.0,['G'],[0.0],['3.2.0.0.0.3']
13181,116,109,4.0,[],[],[]
13182,116,110,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13183,116,111,4.0,['F'],[0.0],['x.3.3.2.1.1']
13184,116,112,4.0,['G'],[0.0],['3.2.0.0.0.3']
13185,116,113,4.0,[],[],[]
13186,116,114,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13187,116,115,4.0,['F'],[0.0],['x.3.3.2.1.1']
13188,116,116,4.0,['G'],[0.0],['3.2.0.0.0.3']
13189,116,117,4.0,[],[],[]
13190,116,118,4.0,['Am'],[0.0],['x.0.2.2.1.0']
13191,116,119,4.0,['F'],[0.0],['x.3.3.2.1.1']
13192,116,120,4.0,['G'],[0.0],['3.2.0.0.0.3']
13193,116,121,4.0,[],[],[]
13194,117,0,4.0,[],[],[]
13195,117,1,4.0,[],[],[]
13196,117,2,4.0,[],[],[]
13197,117,3,4.0,[],[],[]
13198,117,4,4.0,[],[],[]
13199,117,5,4.0,[],[],[]
13200,117,6,4.0,[],[],[]
13201,117,7,4.0,[],[],[]
13202,117,8,4.0,[],[],[]
13203,117,9,4.0,[],[],[]
13204,117,10,4.0,[],[],[]
13205,117,11,4.0,[],[],[]
13206,117,12,4.0,[],[],[]
13207,117,13,4.0,[],[],[]
13208,117,14,4.0,[],[],[]
13209,117,15,4.0,[],[],[]
13210,117,16,4.0,[],[],[]
13211,117,17,4.0,[],[],[]
13212,117,18,4.0,[],[],[]
13213,117,19,4.0,[],[],[]
13214,117,20,4.0,[],[],[]
13215,117,21,4.0,[],[],[]
13216,117,22,4.0,[],[],[]
13217,117,23,4.0,[],[],[]
13218,117,24,4.0,[],[],[]
13219,117,25,4.0,[],[],[]
13220,117,26,4.0,[],[],[]
13221,117,27,4.0,[],[],[]
13222,117,28,4.0,[],[],[]
13223,117,29,4.0,[],[],[]
13224,117,30,4.0,[],[],[]
13225,117,31,4.0,[],[],[]
13226,117,32,4.0,[],[],[]
13227,117,33,4.0,[],[],[]
13228,117,34,4.0,[],[],[]
13229,117,35,4.0,[],[],[]
13230,117,36,4.0,[],[],[]
13231,117,37,4.0,[],[],[]
13232,117,38,4.0,[],[],[]
13233,117,39,4.0,[],[],[]
13234,117,40,4.0,[],[],[]
13235,117,41,4.0,[],[],[]
13236,117,42,4.0,[],[],[]
13237,117,43,4.0,[],[],[]
13238,117,44,4.0,[],[],[]
13239,117,45,4.0,[],[],[]
13240,117,46,4.0,[],[],[]
13241,117,47,4.0,[],[],[]
13242,117,48,4.0,[],[],[]
13243,117,49,4.0,[],[],[]
13244,117,50,4.0,[],[],[]
13245,117,51,4.0,[],[],[]
13246,117,52,4.0,[],[],[]
13247,117,53,4.0,[],[],[]
13248,117,54,4.0,[],[],[]
13249,117,55,4.0,[],[],[]
13250,117,56,4.0,[],[],[]
13251,117,57,4.0,[],[],[]
13252,117,58,4.0,[],[],[]
13253,117,59,4.0,[],[],[]
13254,117,60,4.0,[],[],[]
13255,117,61,4.0,[],[],[]
13256,117,62,4.0,[],[],[]
13257,117,63,4.0,[],[],[]
13258,117,64,4.0,[],[],[]
13259,117,65,4.0,[],[],[]
13260,117,66,4.0,[],[],[]
13261,117,67,4.0,[],[],[]
13262,117,68,4.0,[],[],[]
13263,117,69,4.0,[],[],[]
13264,117,70,4.0,[],[],[]
13265,117,71,4.0,[],[],[]
13266,117,72,4.0,[],[],[]
13267,117,73,4.0,[],[],[]
13268,117,74,4.0,[],[],[]
13269,117,75,4.0,[],[],[]
13270,117,76,4.0,[],[],[]
13271,117,77,4.0,[],[],[]
13272,117,78,4.0,[],[],[]
13273,117,79,4.0,[],[],[]
13274,117,80,4.0,[],[],[]
13275,117,81,4.0,[],[],[]
13276,117,82,4.0,[],[],[]
13277,117,83,4.0,[],[],[]
13278,117,84,4.0,[],[],[]
13279,117,85,4.0,[],[],[]
13280,117,86,4.0,[],[],[]
13281,117,87,4.0,[],[],[]
13282,117,88,4.0,[],[],[]
13283,117,89,4.0,[],[],[]
13284,117,90,4.0,[],[],[]
13285,117,91,4.0,[],[],[]
13286,117,92,4.0,[],[],[]
13287,117,93,4.0,['F'],[0.0],['1.3.3.2.1.1']
13288,117,94,4.0,['Dm'],[0.0],['x.x.0.2.3.1']
13289,117,95,4.0,['C'],[0.0],['x.3.2.0.1.0']
13290,117,96,4.0,['Bb'],[0.0],[None]
13291,117,97,4.0,['C'],[3.0],['x.3.2.0.1.0']
13292,117,98,4.0,"['F', 'C']","[0.0, 2.0]","['1.3.3.2.1.1', 'x.3.2.0.1.0']"
13293,117,99,4.0,['Bb'],[0.0],[None]
13294,117,100,4.0,['Gm'],[0.0],['3.5.5.3.3.3']
13295,117,101,4.0,[],[],[]
13296,117,102,4.0,['F'],[0.0],['1.3.3.2.1.1']
13297,117,103,4.0,['Dm'],[0.0],['x.x.0.2.3.1']
13298,117,104,4.0,['C'],[0.0],['x.3.2.0.1.0']
13299,117,105,4.0,['Bb'],[0.0],[None]
13300,117,106,4.0,['C'],[2.0],['x.3.2.0.1.0']
13301,117,107,4.0,"['F', 'C']","[0.0, 2.0]","['1.3.3.2.1.1', 'x.3.2.0.1.0']"
13302,117,108,4.0,['Bb'],[0.0],[None]
13303,117,109,4.0,['Gm'],[0.0],['3.5.5.3.3.3']
13304,117,110,4.0,[],[],[]
13305,117,111,4.0,['F'],[0.0],['1.3.3.2.1.1']
13306,117,112,4.0,['Dm'],[0.0],['x.x.0.2.3.1']
13307,117,113,4.0,['C'],[0.0],['x.3.2.0.1.0']
13308,117,114,4.0,['Bb'],[0.0],[None]
13309,117,115,4.0,"['Bb', 'C']","[0.0, 2.0]","[None, 'x.3.2.0.1.0']"
13310,117,116,4.0,"['F', 'C']","[0.0, 2.0]","['1.3.3.2.1.1', 'x.3.2.0.1.0']"
13311,117,117,4.0,['Bb'],[0.0],[None]
13312,117,118,4.0,[],[],[]
13313,117,119,4.0,[],[],[]
13314,117,120,4.0,[],[],[]
13315,117,121,4.0,[],[],[]
13316,117,122,4.0,[],[],[]
13317,117,123,4.0,[],[],[]
13318,117,124,4.0,[],[],[]
13319,117,125,4.0,[],[],[]
13320,117,126,4.0,[],[],[]
13321,117,127,4.0,[],[],[]
13322,117,128,4.0,[],[],[]
13323,117,129,4.0,[],[],[]
13324,117,130,4.0,[],[],[]
13325,117,131,4.0,[],[],[]
13326,117,132,4.0,[],[],[]
13327,117,133,4.0,[],[],[]
13328,117,134,4.0,[],[],[]
13329,117,135,4.0,[],[],[]
13330,117,136,4.0,[],[],[]
13331,117,137,4.0,[],[],[]
13332,117,138,4.0,[],[],[]
13333,117,139,4.0,[],[],[]
13334,117,140,4.0,[],[],[]
13335,117,141,4.0,[],[],[]
13336,117,142,4.0,[],[],[]
13337,117,143,4.0,[],[],[]
13338,117,144,4.0,['Dm'],[0.0],[None]
13339,117,145,4.0,"['A7#5', 'A7']","[0.0, 2.0]","[None, None]"
13340,117,146,4.0,"['Bb', 'Em7b5']","[0.0, 2.0]","[None, None]"
13341,117,147,4.0,"['Csus2', 'Fmaj7']","[0.0, 2.0]","[None, None]"
13342,117,148,4.0,"['Gm7', 'C']","[0.0, 2.0]","[None, None]"
13343,117,149,4.0,"['Fsus4', 'F']","[0.0, 2.0]","[None, None]"
13344,117,150,4.0,['Gm7add11'],[0.0],[None]
13345,117,151,4.0,['Bbadd9'],[0.0],[None]
13346,117,152,4.0,['Dm'],[0.0],[None]
13347,117,153,4.0,"['A7#5', 'A7']","[0.0, 2.0]","[None, None]"
13348,117,154,4.0,"['Bb', 'Em7b5']","[0.0, 2.0]","[None, None]"
13349,117,155,4.0,"['Csus2', 'Fmaj7']","[0.0, 2.0]","[None, None]"
13350,117,156,4.0,"['Gm7', 'C']","[0.0, 2.0]","[None, None]"
13351,117,157,4.0,"['Fsus4', 'F']","[0.0, 2.0]","[None, None]"
13352,117,158,4.0,['Gm7add11'],[0.0],[None]
13353,117,159,4.0,['Bbadd9'],[0.0],[None]
13354,117,160,4.0,[],[],[]
13355,117,161,4.0,[],[],[]
13356,117,162,4.0,[],[],[]
13357,117,163,4.0,[],[],[]
13358,117,164,4.0,[],[],[]
13359,117,165,4.0,[],[],[]
13360,117,166,4.0,[],[],[]
13361,117,167,4.0,[],[],[]
13362,117,168,4.0,[],[],[]
13363,117,169,4.0,[],[],[]
13364,117,170,4.0,[],[],[]
13365,117,171,4.0,[],[],[]
13366,117,172,4.0,[],[],[]
13367,117,173,4.0,[],[],[]
13368,117,174,4.0,[],[],[]
13369,117,175,4.0,[],[],[]
13370,117,176,4.0,[],[],[]
13371,117,177,4.0,[],[],[]
